category,confidence,food_id,food_name_jp,matched,no_match,reason
藻類,high,09037,（もずく類）　おきなわもずく　塩蔵　塩抜き,False,True,Okinawa mozuku is a specialized Japanese seaweed product with no USDA vegetable equivalent; all candidates are terrestrial vegetables with fundamentally different nutritional profiles and food categories
藻類,high,09038,（もずく類）　もずく　塩蔵　塩抜き,False,True,"Mozuku is a Japan-specific edible seaweed/algae product with no nutritional or conceptual equivalent in the provided USDA vegetable database; all candidates are land vegetables, not marine algae"
藻類,high,09039,わかめ　原藻　生,False,True,Wakame is a seaweed/algae product with no equivalent in the USDA vegetable database; all candidates are land vegetables with fundamentally different nutrient profiles and food categories
藻類,high,09040,わかめ　乾燥わかめ　素干し,False,True,"Wakame is a dried seaweed product with unique nutritional profile (high fiber 32.7g, very high sodium 16.8g, high potassium 5200mg, high calcium 780mg) that does not match any USDA finfish, shellfish, or vegetable entries; seaweed products are Japan-specific foods without US equivalents in the database"
藻類,high,09041,わかめ　乾燥わかめ　素干し　水戻し,False,True,Wakame (rehydrated dried seaweed) is a Japan-specific algae product with no USDA vegetable equivalent; all candidates are terrestrial vegetables with fundamentally different nutrient profiles and food category classification
藻類,high,09042,わかめ　乾燥わかめ　板わかめ,False,True,"Wakame is a seaweed-specific food product with unique nutrient profile (high fiber, minerals, vitamins) not represented in USDA candidates; no seaweed entries available in provided database"
藻類,high,09043,わかめ　乾燥わかめ　灰干し　水戻し,False,True,"Rehydrated wakame is a Japan-specific seaweed product with unique nutritional profile (high calcium, iodine, minerals); no suitable US vegetable equivalent exists in USDA database as seaweeds are not commonly categorized in the provided vegetable products list"
藻類,high,09044,わかめ　カットわかめ　乾,False,True,"Wakame is a dried seaweed product with no equivalent in the provided USDA database; all candidates are either fish/shellfish or land vegetables, lacking the unique nutrient profile and food category of marine algae."
藻類,high,09058,わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）,False,True,"Wakame (cut, boiled seaweed) is a Japan-specific algae product with no direct USDA vegetable equivalent; all candidates are land vegetables with substantially different nutrient profiles, particularly lacking the characteristic mineral and vitamin composition of seaweed."
藻類,high,09059,わかめ　カットわかめ　水煮の汁,False,True,"わかめ水煮の汁 is seaweed broth (a Japan-specific algae product); no USDA candidates are seaweed-based products, and all candidates are vegetables/legumes with significantly different nutrient profiles and food categories"
藻類,high,09045,わかめ　湯通し塩蔵わかめ　塩抜き　生,False,True,Wakame (海藻/seaweed) is a Japan-specific algae product with no USDA vegetable equivalent; all candidates are terrestrial vegetables with incompatible nutrient profiles and food category
藻類,high,09057,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,False,True,Wakame is a Japanese seaweed product with no USDA vegetable equivalent; all candidates are land vegetables with fundamentally different nutrient profiles and food categories
藻類,high,09046,わかめ　くきわかめ　湯通し塩蔵　塩抜き,False,True,"わかめ is a seaweed (wakame) with unique nutritional profile and processing; no USDA vegetable candidates match the algae category, extremely high salt content (7.9g), or low calorie/protein profile characteristic of salt-preserved seaweed products"
藻類,high,09047,わかめ　めかぶわかめ　生,False,True,"Wakame mekabu is a raw seaweed product with distinctive umami compounds and mineral profile (high iodine, sodium alginate) with no nutritional or conceptual equivalent in USDA vegetable database; all candidates are terrestrial vegetables with fundamentally different nutrient compositions and food categories"
魚介類,high,10023,＜魚類＞　あゆ　天然　内臓　生,False,True,"Ayu (sweetfish) internal organs raw is a specific Japanese fish product; USDA candidates are soups/sauces or whole fish species (pollock, shrimp) with fundamentally different nutrient profiles and preparation forms - no suitable match exists"
魚介類,high,10024,＜魚類＞　あゆ　天然　内臓　焼き,False,True,"Ayu (sweetfish) viscera, grilled - a small Japanese freshwater fish with organ meat preparation - has no direct USDA equivalent; closest finfish candidates (pollock, cod) are fundamentally different species with different nutrient profiles, and no USDA database entry exists for this specific fish type or organ meat preparation"
魚介類,high,10028,＜魚類＞　あゆ　養殖　内臓　焼き,False,True,"Ayú (sweetfish) viscera roasted is a Japan-specific food item with no direct US USDA equivalent; while some fish organ products exist in candidates, none match the specific preparation of roasted sweetfish organs"
魚介類,high,10029,＜魚類＞　あゆ　うるか,False,True,"うるか (uruka) is a fish paste/sauce made from sweetfish entrails, a Japan-specific fermented fish product with no direct US equivalent in the USDA database; candidates are soups/sauces but lack the fermented fish paste concept and nutritional profile (particularly the 13g salt content indicating a preserved product)"
魚介類,high,10032,＜魚類＞　あんこう　きも　生,False,True,"Ankou kimo (monkfish liver) is a specialized fish organ product with extremely high fat (36.9g) and vitamin D (110μg) content; no US USDA database entry matches this specific organ meat, and the nutrient profile differs significantly from all candidates provided."
魚介類,high,10034,＜魚類＞　いかなご　煮干し,False,True,"Ikanago niboshi (anchovy/sand eel dried fish) is a traditional Japanese dried fish product with no direct USDA equivalent; the high salt content (7.1g/100g) and nutrient profile reflect a dried/preserved product, not fresh cooked fish, making all candidates inappropriate matches"
魚介類,high,10035,＜魚類＞　いかなご　つくだ煮,False,True,Tsukudani (佃煮) is a traditional Japanese preservation technique involving simmering small fish in soy sauce and sugar; no direct USDA equivalent exists as this is a Japan-specific prepared food product with characteristic high salt (5.6g) and specific nutrient profile from the tsukudani preparation method.
魚介類,high,10036,＜魚類＞　いかなご　あめ煮,False,True,Ikanaago (juvenile anchovies) prepared as ameni (candy/syrup-simmered) is a Japanese-specific preserved fish product with no direct US equivalent; the high salt content (4.3g) and specific preparation method are characteristic of traditional Japanese tsukudani-style foods
魚介類,high,10045,＜魚類＞　（いわし類）　かたくちいわし　煮干し,False,True,"Katakuchi iwashi niboshi (dried anchovies) is a Japan-specific fish product used primarily as a flavoring ingredient and soup stock base; no equivalent processed dried small fish product exists in USDA database, and all candidates are either soups, sauces, or fresh/cooked seafood rather than dried fish products"
魚介類,high,10046,＜魚類＞　（いわし類）　かたくちいわし　田作り,False,True,"Katakuchiiwashi Tazukuri is a traditional Japanese tsukudani (small fish preserve) with no US equivalent in the USDA database; all candidates are soups, sauces, or cooked seafood rather than dried/preserved fish products"
魚介類,high,10052,＜魚類＞　（いわし類）　まいわし　丸干し,False,True,"Maiwashi (round herring) dried whole is a specific Japanese dried fish product with very high protein (32.8g), moderate calories (177kcal), and high salt (3.8g) from drying; no USDA finfish entry matches this whole dried small fish category, and soup/sauce candidates are completely misaligned"
